ImageId,Label
14062,8
14063,8
14064,8
14065,8
14066,8
14067,8
14068,8
14069,8
14070,8
14071,8
14072,8
14073,3
14074,8
14075,3
14076,8
14077,3
14078,8
14079,3
14080,8
14081,8
14082,8
14083,4
14084,8
14085,8
14086,8
14087,8
14088,8
14089,8
14090,8
14091,8
14092,8
14093,8
14094,2
14095,8
14096,3
14097,3
14098,8
14099,8
14100,8
14101,4
14102,3
14103,0
14104,8
14105,3
14106,4
14107,8
14108,8
14109,8
14110,8
14111,8
14112,9
14113,3
14114,0
14115,8
14116,3
14117,2
14118,8
14119,8
14120,8
14121,8
14122,8
14123,9
14124,0
14125,8
14126,8
14127,8
14128,8
14129,8
14130,2
14131,9
14132,8
14133,0
14134,3
14135,8
14136,8
14137,8
14138,8
14139,3
14140,8
14141,8
14142,8
14143,0
14144,4
14145,8
14146,5
14147,8
14148,8
14149,0
14150,8
14151,8
14152,8
14153,8
14154,8
14155,9
14156,2
14157,9
14158,8
14159,8
14160,8
14161,8
14162,2
14163,0
14164,3
14165,5
14166,0
14167,8
14168,0
14169,8
14170,3
14171,8
14172,8
14173,8
14174,8
14175,8
14176,8
14177,8
14178,8
14179,8
14180,8
14181,3
14182,8
14183,8
14184,8
14185,9
14186,0
14187,2
14188,8
14189,4
14190,8
14191,8
14192,8
14193,8
14194,8
14195,0
14196,8
14197,3
14198,9
14199,9
14200,8
14201,8
14202,3
14203,9
14204,8
14205,9
14206,8
14207,8
14208,0
14209,8
14210,8
14211,8
14212,8
14213,8
14214,8
14215,8
14216,7
14217,0
14218,8
14219,3
14220,8
14221,8
14222,3
14223,8
14224,8
14225,8
14226,9
14227,9
14228,3
14229,9
14230,8
14231,9
14232,5
14233,0
14234,8
14235,8
14236,8
14237,8
14238,8
14239,8
14240,8
14241,8
14242,8
14243,8
14244,3
14245,8
14246,8
14247,8
14248,2
14249,3
14250,3
14251,8
14252,4
14253,8
14254,0
14255,8
14256,3
14257,8
14258,8
14259,3
14260,8
14261,8
14262,8
14263,8
14264,8
14265,0
14266,8
14267,9
14268,8
14269,8
14270,9
14271,8
14272,0
14273,8
14274,3
14275,8
14276,8
14277,6
14278,3
14279,8
14280,8
14281,0
14282,3
14283,8
14284,8
14285,8
14286,3
14287,8
14288,8
14289,8
14290,8
14291,6
14292,8
14293,8
14294,8
14295,8
14296,8
14297,4
14298,2
14299,8
14300,8
14301,8
14302,8
14303,3
14304,3
14305,6
14306,8
14307,3
14308,8
14309,5
14310,8
14311,0
14312,3
14313,8
14314,8
14315,9
14316,3
14317,5
14318,8
14319,8
14320,8
14321,8
14322,8
14323,8
14324,8
14325,9
14326,9
14327,2
14328,8
14329,3
14330,4
14331,8
14332,8
14333,9
14334,3
14335,8
14336,8
14337,0
14338,8
14339,0
14340,8
14341,8
14342,9
14343,3
14344,8
14345,3
14346,8
14347,8
14348,8
14349,8
14350,3
14351,8
14352,8
14353,8
14354,8
14355,3
14356,8
14357,8
14358,8
14359,3
14360,8
14361,3
14362,8
14363,8
14364,8
14365,3
14366,8
14367,8
14368,8
14369,3
14370,8
14371,8
14372,8
14373,3
14374,8
14375,5
14376,9
14377,2
14378,8
14379,8
14380,3
14381,8
14382,8
14383,8
14384,6
14385,0
14386,3
14387,8
14388,8
14389,8
14390,8
14391,8
14392,2
14393,8
14394,8
14395,8
14396,8
14397,8
14398,8
14399,8
14400,8
14401,8
14402,8
14403,9
14404,3
14405,8
14406,8
14407,8
14408,8
14409,8
14410,9
14411,8
14412,2
14413,2
14414,8
14415,8
14416,5
14417,8
14418,3
14419,3
14420,8
14421,8
14422,2
14423,8
14424,8
14425,8
14426,8
14427,8
14428,8
14429,4
14430,8
14431,8
14432,3
14433,8
14434,0
14435,8
14436,8
14437,8
14438,8
14439,8
14440,8
14441,8
14442,3
14443,8
14444,0
14445,3
14446,8
14447,5
14448,8
14449,0
14450,8
14451,8
14452,9
14453,8
14454,8
14455,9
14456,8
14457,0
14458,3
14459,8
14460,8
14461,8
14462,3
14463,0
14464,2
14465,8
14466,9
14467,3
14468,8
14469,8
14470,8
14471,8
14472,3
14473,8
14474,8
14475,0
14476,4
14477,8
14478,3
14479,8
14480,8
14481,3
14482,8
14483,8
14484,8
14485,8
14486,3
14487,8
14488,0
14489,0
14490,8
14491,8
14492,8
14493,8
14494,2
14495,8
14496,8
14497,8
14498,8
14499,0
14500,3
14501,2
14502,3
14503,8
14504,2
14505,0
14506,2
14507,8
14508,8
14509,8
14510,8
14511,8
14512,9
14513,8
14514,0
14515,3
14516,2
14517,8
14518,8
14519,8
14520,8
14521,8
14522,8
14523,9
14524,0
14525,0
14526,0
14527,8
14528,8
14529,8
14530,3
14531,8
14532,8
14533,8
14534,8
14535,8
14536,8
14537,6
14538,9
14539,3
14540,2
14541,8
14542,9
14543,8
14544,8
14545,8
14546,3
14547,0
14548,8
14549,0
14550,3
14551,8
14552,3
14553,3
14554,8
14555,8
14556,8
14557,4
14558,8
14559,8
14560,8
14561,8
14562,3
14563,8
14564,3
14565,3
14566,0
14567,3
14568,8
14569,8
14570,2
14571,3
14572,0
14573,8
14574,9
14575,8
14576,8
14577,0
14578,8
14579,8
14580,2
14581,3
14582,8
14583,3
14584,8
14585,8
14586,8
14587,3
14588,8
14589,9
14590,3
14591,3
14592,4
14593,2
14594,8
14595,3
14596,8
14597,8
14598,8
14599,0
14600,3
14601,8
14602,9
14603,8
14604,3
14605,8
14606,8
14607,8
14608,0
14609,6
14610,3
14611,8
14612,3
14613,4
14614,9
14615,0
14616,8
14617,8
14618,8
14619,8
14620,8
14621,8
14622,8
14623,8
14624,8
14625,0
14626,2
14627,9
14628,8
14629,8
14630,4
14631,8
14632,3
14633,8
14634,8
14635,8
14636,2
14637,2
14638,8
14639,8
14640,8
14641,0
14642,8
14643,0
14644,8
14645,3
14646,8
14647,3
14648,0
14649,3
14650,3
14651,3
14652,3
14653,8
14654,8
14655,0
14656,3
14657,8
14658,9
14659,8
14660,0
14661,8
14662,8
14663,6
14664,2
14665,8
14666,3
14667,8
14668,8
14669,9
14670,8
14671,8
14672,8
14673,8
14674,8
14675,8
14676,9
14677,8
14678,8
14679,8
14680,8
14681,8
14682,8
14683,8
14684,8
14685,8
14686,8
14687,8
14688,0
14689,8
14690,8
14691,9
14692,2
14693,0
14694,8
14695,8
14696,8
14697,8
14698,9
14699,4
14700,8
14701,8
14702,2
14703,9
14704,2
14705,8
14706,3
14707,8
14708,8
14709,9
14710,3
14711,8
14712,8
14713,3
14714,8
14715,8
14716,8
14717,8
14718,8
14719,8
14720,8
14721,5
14722,8
14723,8
14724,8
14725,0
14726,8
14727,2
14728,8
14729,0
14730,3
14731,0
14732,5
14733,8
14734,3
14735,8
14736,0
14737,3
14738,8
14739,9
14740,8
14741,9
14742,8
14743,4
14744,0
14745,8
14746,8
14747,8
14748,3
14749,3
14750,0
14751,8
14752,2
14753,8
14754,3
14755,8
14756,9
14757,2
14758,8
14759,8
14760,8
14761,0
14762,4
14763,4
14764,4
14765,8
14766,8
14767,8
14768,8
14769,8
14770,9
14771,8
14772,8
14773,8
14774,8
14775,9
14776,8
14777,8
14778,8
14779,8
14780,8
14781,8
14782,8
14783,3
14784,3
14785,3
14786,8
14787,0
14788,8
14789,8
14790,8
14791,3
14792,8
14793,8
14794,8
14795,8
14796,8
14797,8
14798,3
14799,8
14800,8
14801,4
14802,8
14803,6
14804,4
14805,3
14806,8
14807,9
14808,3
14809,9
14810,3
14811,8
14812,0
14813,8
14814,8
14815,8
14816,8
14817,5
14818,9
14819,9
14820,0
14821,9
14822,3
14823,2
14824,9
14825,8
14826,3
14827,8
14828,8
14829,4
14830,3
14831,3
14832,8
14833,8
14834,5
14835,8
14836,8
14837,0
14838,8
14839,8
14840,3
14841,8
14842,0
14843,8
14844,3
14845,2
14846,8
14847,3
14848,8
14849,8
14850,8
14851,8
14852,3
14853,8
14854,9
14855,8
14856,9
14857,0
14858,8
14859,8
14860,8
14861,8
14862,3
14863,8
14864,4
14865,0
14866,9
14867,8
14868,8
14869,0
14870,8
14871,0
14872,8
14873,3
14874,5
14875,8
14876,8
14877,8
14878,8
14879,8
14880,8
14881,8
14882,8
14883,8
14884,8
14885,8
14886,8
14887,8
14888,8
14889,9
14890,8
14891,8
14892,3
14893,8
14894,3
14895,8
14896,8
14897,3
14898,9
14899,3
14900,3
14901,8
14902,8
14903,8
14904,8
14905,3
14906,3
14907,8
14908,9
14909,0
14910,8
14911,3
14912,8
14913,8
14914,8
14915,8
14916,8
14917,3
14918,3
14919,8
14920,9
14921,9
14922,8
14923,4
14924,3
14925,5
14926,8
14927,0
14928,3
14929,9
14930,9
14931,8
14932,8
14933,8
14934,6
14935,8
14936,8
14937,3
14938,3
14939,3
14940,9
14941,9
14942,9
14943,5
14944,8
14945,2
14946,3
14947,5
14948,3
14949,9
14950,8
14951,8
14952,8
14953,8
14954,8
14955,9
14956,8
14957,8
14958,2
14959,8
14960,9
14961,0
14962,2
14963,8
14964,3
14965,2
14966,8
14967,8
14968,3
14969,8
14970,8
14971,8
14972,8
14973,8
14974,2
14975,0
14976,4
14977,4
14978,8
14979,9
14980,8
14981,8
14982,8
14983,0
14984,3
14985,5
14986,8
14987,8
14988,8
14989,8
14990,8
14991,8
14992,8
14993,2
14994,8
14995,8
14996,8
14997,8
14998,8
14999,8
15000,8
15001,5
15002,3
15003,9
15004,8
15005,3
15006,3
15007,8
15008,8
15009,8
15010,8
15011,8
15012,8
15013,0
15014,8
15015,9
15016,3
15017,3
15018,8
15019,9
15020,8
15021,9
15022,2
15023,8
15024,8
15025,9
15026,3
15027,8
15028,9
15029,8
15030,8
15031,8
15032,8
15033,8
15034,2
15035,8
15036,8
15037,2
15038,8
15039,9
15040,3
15041,4
15042,8
15043,3
15044,4
15045,2
15046,8
15047,0
15048,3
15049,2
15050,0
15051,2
15052,8
15053,8
15054,0
15055,8
15056,8
15057,8
15058,2
15059,8
15060,8
15061,8
15062,3
15063,8
15064,8
15065,3
15066,3
15067,8
15068,8
15069,3
15070,8
15071,8
15072,3
15073,8
15074,8
15075,2
15076,8
15077,8
15078,8
15079,8
15080,3
15081,3
15082,9
15083,8
15084,8
15085,8
15086,9
15087,8
15088,3
15089,8
15090,8
15091,2
15092,2
15093,8
15094,8
15095,8
15096,8
15097,8
15098,9
15099,8
15100,8
15101,8
15102,8
15103,9
15104,3
15105,8
15106,8
15107,0
15108,4
15109,3
15110,8
15111,8
15112,8
15113,0
15114,8
15115,8
15116,8
15117,9
15118,2
15119,8
15120,8
15121,8
15122,8
15123,3
15124,9
15125,8
15126,8
15127,3
15128,3
15129,8
15130,9
15131,2
15132,8
15133,8
15134,3
15135,8
15136,3
15137,8
15138,8
15139,8
15140,8
15141,4
15142,8
15143,3
15144,8
15145,6
15146,2
15147,8
15148,8
15149,8
15150,8
15151,9
15152,8
15153,8
15154,8
15155,3
15156,8
15157,8
15158,4
15159,3
15160,8
15161,3
15162,9
15163,8
15164,8
15165,4
15166,8
15167,8
15168,2
15169,8
15170,8
15171,8
15172,8
15173,2
15174,8
15175,3
15176,3
15177,8
15178,9
15179,3
15180,8
15181,8
15182,9
15183,9
15184,8
15185,8
15186,8
15187,8
15188,8
15189,8
15190,8
15191,8
15192,8
15193,9
15194,4
15195,8
15196,8
15197,8
15198,8
15199,8
15200,8
15201,8
15202,0
15203,6
15204,5
15205,3
15206,8
15207,3
15208,3
15209,8
15210,9
15211,3
15212,2
15213,8
15214,8
15215,3
15216,8
15217,8
15218,8
15219,8
15220,0
15221,8
15222,3
15223,8
15224,8
15225,8
15226,8
15227,3
15228,8
15229,8
15230,8
15231,8
15232,6
15233,8
15234,8
15235,4
15236,8
15237,8
15238,8
15239,3
15240,8
15241,2
15242,3
15243,8
15244,2
15245,8
15246,3
15247,8
15248,3
15249,3
15250,8
15251,0
15252,8
15253,8
15254,8
15255,2
15256,8
15257,8
15258,8
15259,9
15260,8
15261,8
15262,2
15263,8
15264,2
15265,8
15266,8
15267,2
15268,2
15269,8
15270,8
15271,8
15272,3
15273,8
15274,9
15275,0
15276,3
15277,8
15278,8
15279,3
15280,3
15281,8
15282,3
15283,8
15284,8
15285,8
15286,8
15287,0
15288,8
15289,8
15290,9
15291,0
15292,8
15293,3
15294,8
15295,8
15296,8
15297,8
15298,0
15299,8
15300,8
15301,8
15302,3
15303,3
15304,9
15305,8
15306,9
15307,4
15308,3
15309,8
15310,8
15311,8
15312,8
15313,8
15314,8
15315,8
15316,8
15317,2
15318,2
15319,8
15320,6
15321,8
15322,3
15323,8
15324,8
15325,0
15326,3
15327,3
15328,8
15329,9
15330,8
15331,0
15332,8
15333,8
15334,0
15335,8
15336,8
15337,8
15338,3
15339,9
15340,8
15341,3
15342,4
15343,9
15344,8
15345,8
15346,8
15347,8
15348,8
15349,8
15350,3
15351,3
15352,6
15353,8
15354,8
15355,8
15356,8
15357,8
15358,8
15359,8
15360,8
15361,8
15362,8
15363,8
15364,8
15365,3
15366,8
15367,8
15368,5
15369,8
15370,9
15371,9
15372,8
15373,8
15374,6
15375,8
15376,3
15377,8
15378,9
15379,8
15380,8
15381,3
15382,8
15383,9
15384,8
15385,8
15386,5
15387,9
15388,8
15389,3
15390,2
15391,8
15392,8
15393,3
15394,8
15395,8
15396,2
15397,8
15398,3
15399,9
15400,8
15401,3
15402,3
15403,8
15404,2
15405,8
15406,8
15407,8
15408,8
15409,0
15410,2
15411,8
15412,8
15413,2
15414,8
15415,8
15416,8
15417,8
15418,8
15419,9
15420,9
15421,8
15422,9
15423,8
15424,8
15425,3
15426,8
15427,8
15428,3
15429,8
15430,8
15431,3
15432,8
15433,8
15434,8
15435,8
15436,3
15437,8
15438,8
15439,8
15440,8
15441,8
15442,0
15443,8
15444,8
15445,8
15446,0
15447,8
15448,5
15449,3
15450,8
15451,3
15452,3
15453,3
15454,8
15455,8
15456,8
15457,3
15458,3
15459,9
15460,9
15461,2
15462,3
15463,2
15464,8
15465,9
15466,3
15467,3
15468,8
15469,8
15470,8
15471,8
15472,0
15473,2
15474,8
15475,8
15476,8
15477,8
15478,8
15479,0
15480,8
15481,8
15482,0
15483,2
15484,3
15485,8
15486,0
15487,2
15488,3
15489,3
15490,8
15491,8
15492,8
15493,2
15494,8
15495,8
15496,8
15497,8
15498,2
15499,8
15500,3
15501,8
15502,0
15503,2
15504,3
15505,8
15506,2
15507,3
15508,3
15509,3
15510,8
15511,3
15512,4
15513,0
15514,8
15515,9
15516,8
15517,8
15518,8
15519,8
15520,3
15521,8
15522,8
15523,8
15524,3
15525,3
15526,8
15527,3
15528,8
15529,3
15530,9
15531,8
15532,8
15533,8
15534,2
15535,8
15536,9
15537,8
15538,8
15539,8
15540,0
15541,8
15542,8
15543,2
15544,8
15545,3
15546,8
15547,8
15548,3
15549,8
15550,2
15551,8
15552,8
15553,3
15554,8
15555,8
15556,0
15557,3
15558,2
15559,8
15560,8
15561,2
15562,5
15563,8
15564,8
15565,8
15566,8
15567,8
15568,0
15569,3
15570,4
15571,8
15572,2
15573,8
15574,8
15575,4
15576,9
15577,8
15578,4
15579,4
15580,4
15581,8
15582,9
15583,8
15584,4
15585,2
15586,8
15587,3
15588,2
15589,8
15590,3
15591,2
15592,8
15593,8
15594,8
15595,3
15596,9
15597,0
15598,8
15599,8
15600,3
15601,8
15602,8
15603,9
15604,8
15605,3
15606,8
15607,8
15608,4
15609,8
15610,8
15611,8
15612,8
15613,8
15614,8
15615,3
15616,8
15617,4
15618,9
15619,2
15620,8
15621,4
15622,8
15623,6
15624,2
15625,8
15626,9
15627,8
15628,3
15629,8
15630,8
15631,8
15632,8
15633,9
15634,9
15635,8
15636,8
15637,8
15638,8
15639,3
15640,8
15641,6
15642,8
15643,2
15644,8
15645,2
15646,8
15647,8
15648,8
15649,3
15650,8
15651,0
15652,9
15653,8
15654,8
15655,8
15656,2
15657,8
15658,8
15659,3
15660,0
15661,8
15662,8
15663,9
15664,4
15665,8
15666,8
15667,3
15668,8
15669,8
15670,8
15671,0
15672,6
15673,3
15674,8
15675,8
15676,8
15677,0
15678,8
15679,8
15680,8
15681,4
15682,3
15683,8
15684,3
15685,8
15686,8
15687,8
15688,0
15689,3
15690,3
15691,8
15692,8
15693,8
15694,8
15695,8
15696,8
15697,8
15698,8
15699,3
15700,9
15701,8
15702,8
15703,8
15704,4
15705,4
15706,8
15707,4
15708,8
15709,8
15710,5
15711,8
15712,4
15713,8
15714,0
15715,3
15716,6
15717,8
15718,8
15719,4
15720,8
15721,8
15722,8
15723,8
15724,0
15725,7
15726,8
15727,8
15728,9
15729,3
15730,0
15731,8
15732,8
15733,8
15734,8
15735,8
15736,8
15737,2
15738,8
15739,8
15740,3
15741,8
15742,8
15743,8
15744,8
15745,8
15746,2
15747,8
15748,0
15749,3
15750,5
15751,9
15752,8
15753,3
15754,3
15755,5
15756,8
15757,8
15758,3
15759,8
15760,8
15761,0
15762,4
15763,9
15764,8
15765,8
15766,8
15767,8
15768,8
15769,8
15770,8
15771,8
15772,3
15773,8
15774,5
15775,3
15776,8
15777,9
15778,8
15779,8
15780,8
15781,8
15782,8
15783,6
15784,8
15785,4
15786,8
15787,8
15788,0
15789,3
15790,8
15791,8
15792,9
15793,8
15794,8
15795,8
15796,9
15797,8
15798,8
15799,8
15800,8
15801,3
15802,3
15803,4
15804,8
15805,3
15806,0
15807,8
15808,9
15809,8
15810,3
15811,0
15812,8
15813,8
15814,8
15815,8
15816,8
15817,8
15818,8
15819,3
15820,8
15821,9
15822,8
15823,8
15824,2
15825,8
15826,8
15827,0
15828,8
15829,0
15830,3
15831,8
15832,2
15833,8
15834,8
15835,8
15836,8
15837,8
15838,8
15839,2
15840,0
15841,4
15842,8
15843,3
15844,8
15845,0
15846,0
15847,8
15848,8
15849,8
15850,8
15851,8
15852,3
15853,3
15854,9
15855,9
15856,8
15857,3
15858,8
15859,8
15860,8
15861,2
15862,8
15863,8
15864,8
15865,3
15866,8
15867,6
15868,8
15869,4
15870,3
15871,8
15872,8
15873,4
15874,2
15875,8
15876,9
15877,8
15878,4
15879,9
15880,8
15881,2
15882,9
15883,8
15884,8
15885,4
15886,9
15887,8
15888,8
15889,8
15890,3
15891,8
15892,8
15893,4
15894,8
15895,8
15896,3
15897,3
15898,8
15899,8
15900,8
15901,3
15902,8
15903,3
15904,3
15905,2
15906,8
15907,3
15908,9
15909,8
15910,3
15911,0
15912,2
15913,8
15914,9
15915,8
15916,3
15917,8
15918,3
15919,3
15920,8
15921,8
15922,8
15923,3
15924,8
15925,9
15926,2
15927,2
15928,8
15929,9
15930,8
15931,8
15932,6
15933,8
15934,6
15935,3
15936,3
15937,8
15938,9
15939,0
15940,3
15941,8
15942,3
15943,8
15944,8
15945,8
15946,8
15947,8
15948,0
15949,8
15950,3
15951,8
15952,8
15953,8
15954,8
15955,8
15956,3
15957,8
15958,8
15959,8
15960,9
15961,3
15962,5
15963,8
15964,2
15965,8
15966,3
15967,8
15968,8
15969,5
15970,8
15971,8
15972,4
15973,8
15974,3
15975,8
15976,4
15977,4
15978,8
15979,8
15980,8
15981,4
15982,2
15983,8
15984,8
15985,8
15986,3
15987,8
15988,8
15989,2
15990,8
15991,8
15992,8
15993,8
15994,2
15995,3
15996,3
15997,8
15998,8
15999,2
16000,2
16001,8
16002,0
16003,8
16004,8
16005,8
16006,8
16007,3
16008,3
16009,2
16010,8
16011,3
16012,9
16013,3
16014,8
16015,8
16016,4
16017,9
16018,8
16019,3
16020,8
16021,8
16022,8
16023,8
16024,8
16025,2
16026,8
16027,3
16028,8
16029,8
16030,9
16031,9
16032,8
16033,3
16034,3
16035,8
16036,8
16037,8
16038,2
16039,8
16040,3
16041,3
16042,8
16043,8
16044,8
16045,8
16046,8
16047,8
16048,3
16049,8
16050,8
16051,8
16052,0
16053,0
16054,8
16055,8
16056,8
16057,8
16058,3
16059,8
16060,8
16061,4
16062,8
16063,8
16064,9
16065,8
16066,5
16067,9
16068,8
16069,8
16070,8
16071,2
16072,3
16073,6
16074,8
16075,2
16076,8
16077,0
16078,3
16079,8
16080,8
16081,8
16082,8
16083,8
16084,3
16085,3
16086,8
16087,2
16088,3
16089,8
16090,9
16091,8
16092,8
16093,8
16094,6
16095,8
16096,9
16097,8
16098,8
16099,3
16100,8
16101,8
16102,8
16103,3
16104,8
16105,8
16106,8
16107,8
16108,8
16109,8
16110,8
16111,8
16112,8
16113,5
16114,2
16115,8
16116,0
16117,8
16118,8
16119,8
16120,3
16121,8
16122,8
16123,3
16124,8
16125,8
16126,8
16127,8
16128,8
16129,3
16130,8
16131,3
16132,2
16133,9
16134,4
16135,8
16136,3
16137,8
16138,8
16139,8
16140,8
16141,8
16142,8
16143,8
16144,3
16145,0
16146,3
16147,8
16148,8
16149,8
16150,2
16151,8
16152,8
16153,8
16154,8
16155,3
16156,8
16157,8
16158,8
16159,3
16160,8
16161,8
16162,8
16163,9
16164,8
16165,8
16166,9
16167,2
16168,8
16169,8
16170,5
16171,3
16172,8
16173,4
16174,8
16175,4
16176,8
16177,9
16178,8
16179,8
16180,8
16181,8
16182,8
16183,8
16184,8
16185,0
16186,4
16187,8
16188,4
16189,8
16190,3
16191,8
16192,9
16193,8
16194,8
16195,0
16196,8
16197,2
16198,8
16199,9
16200,8
16201,8
16202,3
16203,8
16204,5
16205,3
16206,8
16207,0
16208,2
16209,3
16210,8
16211,8
16212,8
16213,8
16214,2
16215,8
16216,8
16217,8
16218,8
16219,0
16220,8
16221,8
16222,8
16223,8
16224,8
16225,4
16226,9
16227,8
16228,3
16229,3
16230,2
16231,8
16232,8
16233,8
16234,8
16235,8
16236,8
16237,2
16238,8
16239,8
16240,8
16241,3
16242,3
16243,8
16244,3
16245,3
16246,5
16247,8
16248,0
16249,9
16250,9
16251,9
16252,8
16253,2
16254,8
16255,3
16256,8
16257,9
16258,9
16259,8
16260,2
16261,8
16262,9
16263,8
16264,8
16265,8
16266,9
16267,8
16268,6
16269,9
16270,3
16271,8
16272,8
16273,9
16274,8
16275,9
16276,8
16277,0
16278,8
16279,8
16280,0
16281,8
16282,8
16283,8
16284,8
16285,8
16286,8
16287,8
16288,8
16289,8
16290,2
16291,8
16292,5
16293,8
16294,8
16295,9
16296,8
16297,8
16298,4
16299,4
16300,9
16301,8
16302,0
16303,2
16304,8
16305,8
16306,3
16307,8
16308,8
16309,8
16310,8
16311,9
16312,3
16313,9
16314,2
16315,8
16316,2
16317,9
16318,8
16319,8
16320,3
16321,3
16322,9
16323,6
16324,4
16325,8
16326,8
16327,8
16328,9
16329,8
16330,8
16331,6
16332,0
16333,3
16334,3
16335,6
16336,8
16337,8
16338,8
16339,8
16340,8
16341,8
16342,0
16343,0
16344,4
16345,3
16346,3
16347,9
16348,8
16349,3
16350,3
16351,8
16352,8
16353,8
16354,8
16355,8
16356,8
16357,8
16358,8
16359,8
16360,5
16361,8
16362,8
16363,0
16364,5
16365,8
16366,8
16367,8
16368,8
16369,8
16370,8
16371,8
16372,8
16373,4
16374,3
16375,8
16376,8
16377,8
16378,2
16379,8
16380,8
16381,2
16382,8
16383,2
16384,8
16385,8
16386,8
16387,8
16388,5
16389,8
16390,0
16391,0
16392,3
16393,2
16394,9
16395,9
16396,3
16397,8
16398,2
16399,8
16400,8
16401,8
16402,8
16403,4
16404,2
16405,3
16406,8
16407,8
16408,8
16409,3
16410,2
16411,3
16412,8
16413,3
16414,8
16415,8
16416,5
16417,8
16418,9
16419,3
16420,9
16421,3
16422,8
16423,8
16424,8
16425,8
16426,3
16427,0
16428,2
16429,8
16430,8
16431,3
16432,4
16433,8
16434,0
16435,8
16436,9
16437,0
16438,3
16439,8
16440,8
16441,8
16442,8
16443,8
16444,8
16445,8
16446,2
16447,8
16448,8
16449,3
16450,8
16451,8
16452,5
16453,8
16454,8
16455,5
16456,8
16457,2
16458,8
16459,8
16460,0
16461,4
16462,3
16463,8
16464,8
16465,3
16466,0
16467,8
16468,3
16469,8
16470,8
16471,8
16472,8
16473,3
16474,3
16475,2
16476,8
16477,4
16478,2
16479,4
16480,8
16481,8
16482,0
16483,8
16484,2
16485,8
16486,4
16487,8
16488,8
16489,0
16490,3
16491,8
16492,3
16493,8
16494,3
16495,8
16496,8
16497,0
16498,3
16499,8
16500,0
16501,8
16502,8
16503,8
16504,3
16505,3
16506,8
16507,3
16508,8
16509,8
16510,2
16511,6
16512,0
16513,8
16514,3
16515,8
16516,8
16517,4
16518,3
16519,8
16520,8
16521,2
16522,8
16523,8
16524,8
16525,5
16526,8
16527,0
16528,3
16529,8
16530,8
16531,8
16532,8
16533,5
16534,8
16535,8
16536,4
16537,8
16538,8
16539,8
16540,8
16541,8
16542,8
16543,4
16544,8
16545,3
16546,0
16547,4
16548,4
16549,8
16550,8
16551,3
16552,9
16553,4
16554,8
16555,3
16556,8
16557,3
16558,8
16559,2
16560,8
16561,8
16562,8
16563,8
16564,4
16565,3
16566,8
16567,8
16568,8
16569,4
16570,0
16571,8
16572,2
16573,8
16574,8
16575,3
16576,8
16577,8
16578,8
16579,8
16580,8
16581,3
16582,3
16583,3
16584,9
16585,8
16586,8
16587,8
16588,8
16589,8
16590,8
16591,8
16592,8
16593,8
16594,8
16595,4
16596,2
16597,8
16598,8
16599,8
16600,8
16601,8
16602,8
16603,7
16604,6
16605,8
16606,8
16607,8
16608,8
16609,8
16610,8
16611,9
16612,8
16613,8
16614,8
16615,3
16616,8
16617,3
16618,8
16619,8
16620,8
16621,3
16622,8
16623,3
16624,9
16625,8
16626,6
16627,3
16628,8
16629,0
16630,9
16631,8
16632,8
16633,8
16634,5
16635,8
16636,3
16637,8
16638,2
16639,0
16640,8
16641,8
16642,3
16643,9
16644,8
16645,5
16646,0
16647,0
16648,4
16649,3
16650,8
16651,8
16652,8
16653,8
16654,8
16655,8
16656,8
16657,5
16658,4
16659,8
16660,3
16661,8
16662,8
16663,8
16664,8
16665,4
16666,2
16667,8
16668,3
16669,8
16670,0
16671,3
16672,8
16673,0
16674,8
16675,8
16676,8
16677,0
16678,8
16679,8
16680,8
16681,8
16682,8
16683,8
16684,8
16685,8
16686,8
16687,9
16688,8
16689,8
16690,2
16691,8
16692,8
16693,8
16694,8
16695,2
16696,8
16697,8
16698,8
16699,0
16700,0
16701,9
16702,3
16703,2
16704,8
16705,8
16706,8
16707,3
16708,3
16709,8
16710,5
16711,8
16712,8
16713,3
16714,3
16715,2
16716,8
16717,8
16718,3
16719,8
16720,9
16721,8
16722,8
16723,4
16724,8
16725,8
16726,0
16727,8
16728,3
16729,9
16730,8
16731,5
16732,3
16733,3
16734,3
16735,8
16736,8
16737,4
16738,8
16739,3
16740,3
16741,2
16742,4
16743,2
16744,8
16745,3
16746,8
16747,8
16748,8
16749,2
16750,2
16751,2
16752,8
16753,4
16754,8
16755,8
16756,8
16757,3
16758,8
16759,8
16760,8
16761,8
16762,3
16763,8
16764,0
16765,8
16766,8
16767,8
16768,3
16769,8
16770,4
16771,0
16772,8
16773,8
16774,2
16775,9
16776,3
16777,8
16778,8
16779,3
16780,8
16781,8
16782,8
16783,8
16784,8
16785,8
16786,9
16787,9
16788,8
16789,4
16790,3
16791,8
16792,3
16793,8
16794,8
16795,8
16796,6
16797,8
16798,8
16799,8
16800,8
16801,8
16802,8
16803,0
16804,8
16805,8
16806,5
16807,2
16808,8
16809,3
16810,8
16811,3
16812,8
16813,8
16814,8
16815,8
16816,8
16817,0
16818,8
16819,8
16820,8
16821,8
16822,3
16823,8
16824,8
16825,8
16826,2
16827,3
16828,8
16829,8
16830,6
16831,8
16832,8
16833,0
16834,8
16835,8
16836,8
16837,8
16838,8
16839,8
16840,8
16841,8
16842,0
16843,8
16844,8
16845,8
16846,8
16847,3
16848,8
16849,8
16850,3
16851,3
16852,4
16853,2
16854,8
16855,3
16856,9
16857,8
16858,8
16859,3
